,Market,Submarket,Population,Start,Price,LTV,Loan,Equity,SOFR,Spread,Net_Rate
Iowa City - IA USA - Iowa City ,Iowa City - IA,Iowa City ,181226.0,2024-12-31,110266.1517,0.6,66159.69102,44106.460680000004,0.0404,0.03,0.07039999999999999
Ithaca - NY USA - Ithaca ,Ithaca - NY,Ithaca ,103704.0,2024-12-31,372137.9654,0.6,223282.77923999997,148855.18616,0.0404,0.03,0.07039999999999999
Jackson - MS USA - Downtown Jackson,Jackson - MS,Downtown Jackson,567033.0,2024-12-31,137771.734,0.6,82663.0404,55108.6936,0.0404,0.03,0.07039999999999999
Jackson - MS USA - North,Jackson - MS,North,567033.0,2024-12-31,238877.0777,0.6,143326.24662,95550.83108,0.0404,0.03,0.07039999999999999
Jackson - MS USA - Ridgeland/Madison,Jackson - MS,Ridgeland/Madison,567033.0,2024-12-31,185268.5869,0.6,111161.15213999999,74107.43476,0.0404,0.03,0.07039999999999999
Jackson - MS USA - South/West,Jackson - MS,South/West,567033.0,2024-12-31,86667.3858,0.6,52000.43148,34666.954320000004,0.0404,0.03,0.07039999999999999
Jackson - TN USA - Jackson ,Jackson - TN,Jackson ,131176.0,2024-12-31,73217.8426,0.6,43930.70556,29287.13704,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Arlington,Jacksonville - FL,Arlington,1745480.0,2024-12-31,236355.0238,0.6,141813.01428,94542.00952,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Beaches,Jacksonville - FL,Beaches,1745480.0,2024-12-31,213863.3244,0.6,128317.99464,85545.32976000001,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Central Jacksonville,Jacksonville - FL,Central Jacksonville,1745480.0,2024-12-31,199282.6892,0.6,119569.61351999998,79713.07568000001,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Downtown Jacksonville,Jacksonville - FL,Downtown Jacksonville,1745480.0,2024-12-31,212327.6906,0.6,127396.61435999999,84931.07624000001,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Nassau County,Jacksonville - FL,Nassau County,1745480.0,2024-12-31,196009.7129,0.6,117605.82774000001,78403.88516,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - North Side,Jacksonville - FL,North Side,1745480.0,2024-12-31,182089.2862,0.6,109253.57171999999,72835.71448000001,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Orange Park,Jacksonville - FL,Orange Park,1745480.0,2024-12-31,249587.4551,0.6,149752.47306,99834.98204,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Saint Augustine,Jacksonville - FL,Saint Augustine,1745480.0,2024-12-31,254114.5766,0.6,152468.74596,101645.83064,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - Southside,Jacksonville - FL,Southside,1745480.0,2024-12-31,234299.3918,0.6,140579.63508,93719.75672,0.0404,0.03,0.07039999999999999
Jacksonville - FL USA - West Side,Jacksonville - FL,West Side,1745480.0,2024-12-31,223161.7286,0.6,133897.03716,89264.69144000001,0.0404,0.03,0.07039999999999999
Johnson City - TN USA - Johnson City ,Johnson City - TN,Johnson City ,214256.0,2024-12-31,101552.3807,0.6,60931.42842,40620.95228,0.0404,0.03,0.07039999999999999
Kalamazoo - MI USA - Downtown Kalamazoo,Kalamazoo - MI,Downtown Kalamazoo,339242.0,2024-12-31,185677.6823,0.6,111406.60938,74271.07291999999,0.0404,0.03,0.07039999999999999
Kalamazoo - MI USA - North Kalamazoo County,Kalamazoo - MI,North Kalamazoo County,339242.0,2024-12-31,140549.5774,0.6,84329.74644,56219.83096000001,0.0404,0.03,0.07039999999999999
Kalamazoo - MI USA - Portage,Kalamazoo - MI,Portage,339242.0,2024-12-31,154880.6198,0.6,92928.37187999999,61952.247919999994,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Cass County,Kansas City - MO,Cass County,2240144.0,2024-12-31,180505.3313,0.6,108303.19877999999,72202.13252,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Downtown Kansas City MO,Kansas City - MO,Downtown Kansas City MO,2240144.0,2024-12-31,254072.7639,0.6,152443.65834,101629.10556,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Inner Jackson County MO,Kansas City - MO,Inner Jackson County MO,2240144.0,2024-12-31,232730.7984,0.6,139638.47904,93092.31936000001,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Johnson County KS,Kansas City - MO,Johnson County KS,2240144.0,2024-12-31,212186.8716,0.6,127312.12296000001,84874.74864,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Leavenworth County,Kansas City - MO,Leavenworth County,2240144.0,2024-12-31,69177.2222,0.6,41506.333320000005,27670.888880000002,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Midtown Kansas City MO,Kansas City - MO,Midtown Kansas City MO,2240144.0,2024-12-31,180456.79,0.6,108274.07400000001,72182.716,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Northland,Kansas City - MO,Northland,2240144.0,2024-12-31,190959.655,0.6,114575.79299999999,76383.86200000001,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Outlying Jackson County MO,Kansas City - MO,Outlying Jackson County MO,2240144.0,2024-12-31,164514.6063,0.6,98708.76378000001,65805.84252,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Platte County,Kansas City - MO,Platte County,2240144.0,2024-12-31,142616.0806,0.6,85569.64835999999,57046.432239999995,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Plaza Area,Kansas City - MO,Plaza Area,2240144.0,2024-12-31,216449.1795,0.6,129869.50769999999,86579.67180000001,0.0404,0.03,0.07039999999999999
Kansas City - MO USA - Wyandotte County,Kansas City - MO,Wyandotte County,2240144.0,2024-12-31,160703.6577,0.6,96422.19462,64281.46308000001,0.0404,0.03,0.07039999999999999
Killeen - TX USA - Belton,Killeen - TX,Belton,507199.0,2024-12-31,144537.3528,0.6,86722.41167999999,57814.94112,0.0404,0.03,0.07039999999999999
Killeen - TX USA - Killeen/Fort Hood,Killeen - TX,Killeen/Fort Hood,507199.0,2024-12-31,122326.1897,0.6,73395.71382,48930.475880000005,0.0404,0.03,0.07039999999999999
Killeen - TX USA - Temple,Killeen - TX,Temple,507199.0,2024-12-31,150760.1417,0.6,90456.08502,60304.05668000001,0.0404,0.03,0.07039999999999999
Kingsport - TN USA - Hawkins County,Kingsport - TN,Hawkins County,311295.0,2024-12-31,232521.7966,0.6,139513.07796,93008.71864,0.0404,0.03,0.07039999999999999
Kingsport - TN USA - Town Of Kingsport,Kingsport - TN,Town Of Kingsport,311295.0,2024-12-31,169520.742,0.6,101712.4452,67808.2968,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - Downtown Knoxville,Knoxville - TN,Downtown Knoxville,945874.0,2024-12-31,261672.6065,0.6,157003.5639,104669.0426,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - Loudon County,Knoxville - TN,Loudon County,945874.0,2024-12-31,177705.271,0.6,106623.1626,71082.10840000001,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - Maryville/Alcoa,Knoxville - TN,Maryville/Alcoa,945874.0,2024-12-31,246114.1144,0.6,147668.46863999998,98445.64576,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - North Knoxville,Knoxville - TN,North Knoxville,945874.0,2024-12-31,195652.5229,0.6,117391.51374000001,78261.00916,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - Oak Ridge,Knoxville - TN,Oak Ridge,945874.0,2024-12-31,198261.5382,0.6,118956.92292,79304.61528000001,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - South Knoxville,Knoxville - TN,South Knoxville,945874.0,2024-12-31,184655.6247,0.6,110793.37481999998,73862.24988,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - West Knoxville,Knoxville - TN,West Knoxville,945874.0,2024-12-31,243233.0448,0.6,145939.82688,97293.21792000001,0.0404,0.03,0.07039999999999999
Knoxville - TN USA - Western Knox County,Knoxville - TN,Western Knox County,945874.0,2024-12-31,232491.7403,0.6,139495.04418,92996.69612000001,0.0404,0.03,0.07039999999999999
Lafayette - LA USA - Central Lafayette Parish,Lafayette - LA,Central Lafayette Parish,478505.0,2024-12-31,135777.019,0.6,81466.2114,54310.8076,0.0404,0.03,0.07039999999999999
Lafayette - LA USA - North Lafayette Parish,Lafayette - LA,North Lafayette Parish,478505.0,2024-12-31,142117.9208,0.6,85270.75248,56847.16832,0.0404,0.03,0.07039999999999999
Lafayette - LA USA - South Lafayette Parish,Lafayette - LA,South Lafayette Parish,478505.0,2024-12-31,144771.8682,0.6,86863.12091999999,57908.74728,0.0404,0.03,0.07039999999999999
Lake Charles - LA USA - Lake Charles ,Lake Charles - LA,Lake Charles ,216997.0,2024-12-31,110035.28,0.6,66021.168,44014.112,0.0404,0.03,0.07039999999999999
Lakeland - FL USA - City of Lakeland,Lakeland - FL,City of Lakeland,839460.0,2024-12-31,248488.1321,0.6,149092.87926,99395.25284,0.0404,0.03,0.07039999999999999
Lakeland - FL USA - North Polk ,Lakeland - FL,North Polk ,839460.0,2024-12-31,237901.8105,0.6,142741.0863,95160.7242,0.0404,0.03,0.07039999999999999
Lakeland - FL USA - Southwest Polk ,Lakeland - FL,Southwest Polk ,839460.0,2024-12-31,212404.3351,0.6,127442.60105999999,84961.73404000001,0.0404,0.03,0.07039999999999999
Lakeland - FL USA - Winter Haven/Lake Wales,Lakeland - FL,Winter Haven/Lake Wales,839460.0,2024-12-31,191959.6408,0.6,115175.78447999999,76783.85632,0.0404,0.03,0.07039999999999999
Lancaster - PA USA - Elizabethtown/Mt Joy,Lancaster - PA,Elizabethtown/Mt Joy,560793.0,2024-12-31,413396.3153,0.6,248037.78918,165358.52612000002,0.0404,0.03,0.07039999999999999
Lancaster - PA USA - Lancaster,Lancaster - PA,Lancaster,560793.0,2024-12-31,252779.4574,0.6,151667.67444,101111.78296000001,0.0404,0.03,0.07039999999999999
Lancaster - PA USA - Manheim/Lititz,Lancaster - PA,Manheim/Lititz,560793.0,2024-12-31,241646.8891,0.6,144988.13345999998,96658.75564,0.0404,0.03,0.07039999999999999
Lancaster - PA USA - Millersville/Conestoga/Willow St,Lancaster - PA,Millersville/Conestoga/Willow St,560793.0,2024-12-31,244851.8553,0.6,146911.11318,97940.74212000001,0.0404,0.03,0.07039999999999999
Lansing - MI USA - Central/Northside,Lansing - MI,Central/Northside,473907.0,2024-12-31,140013.1221,0.6,84007.87326,56005.24884000001,0.0404,0.03,0.07039999999999999
Lansing - MI USA - Clinton County,Lansing - MI,Clinton County,473907.0,2024-12-31,134683.978,0.6,80810.38680000001,53873.5912,0.0404,0.03,0.07039999999999999
Lansing - MI USA - Meridian Township/Okemos,Lansing - MI,Meridian Township/Okemos,473907.0,2024-12-31,156504.0916,0.6,93902.45496,62601.63664000001,0.0404,0.03,0.07039999999999999
Lansing - MI USA - Outlying Ingham County,Lansing - MI,Outlying Ingham County,473907.0,2024-12-31,124922.1475,0.6,74953.2885,49968.859000000004,0.0404,0.03,0.07039999999999999
Lansing - MI USA - Southside,Lansing - MI,Southside,473907.0,2024-12-31,135462.7,0.6,81277.62,54185.08000000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Central Las Vegas,Las Vegas - NV,Central Las Vegas,2370623.0,2024-12-31,346816.1977,0.6,208089.71862,138726.47908000002,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Enterprise/South Paradise,Las Vegas - NV,Enterprise/South Paradise,2370623.0,2024-12-31,292558.7603,0.6,175535.25618000003,117023.50412000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Henderson,Las Vegas - NV,Henderson,2370623.0,2024-12-31,285070.3328,0.6,171042.19967999996,114028.13312,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Las Vegas Strip,Las Vegas - NV,Las Vegas Strip,2370623.0,2024-12-31,242187.2264,0.6,145312.33584,96874.89056000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - North Las Vegas/Sunrise Manor,Las Vegas - NV,North Las Vegas/Sunrise Manor,2370623.0,2024-12-31,264631.8325,0.6,158779.0995,105852.73300000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Northwest Las Vegas,Las Vegas - NV,Northwest Las Vegas,2370623.0,2024-12-31,267858.3935,0.6,160715.0361,107143.35740000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Paradise Valley East,Las Vegas - NV,Paradise Valley East,2370623.0,2024-12-31,235017.032,0.6,141010.2192,94006.81280000001,0.0404,0.03,0.07039999999999999
Las Vegas - NV USA - Summerlin/Spring Valley,Las Vegas - NV,Summerlin/Spring Valley,2370623.0,2024-12-31,298702.5835,0.6,179221.5501,119481.03340000001,0.0404,0.03,0.07039999999999999
Lawrence - KS USA - 6th Street Corridor,Lawrence - KS,6th Street Corridor,121482.0,2024-12-31,120098.3459,0.6,72059.00753999999,48039.33836,0.0404,0.03,0.07039999999999999
Lawrence - KS USA - Clinton/23rd Street Corridor,Lawrence - KS,Clinton/23rd Street Corridor,121482.0,2024-12-31,177966.1121,0.6,106779.66726,71186.44484,0.0404,0.03,0.07039999999999999
Lawrence - KS USA - Northeast Douglas County,Lawrence - KS,Northeast Douglas County,121482.0,2024-12-31,168272.3728,0.6,100963.42368,67308.94912,0.0404,0.03,0.07039999999999999
Lebanon - PA USA - Lebanon,Lebanon - PA,Lebanon,145790.0,2024-12-31,126718.2614,0.6,76030.95684,50687.304560000004,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Bethlehem/Western Northampton County,Lehigh Valley - PA,Bethlehem/Western Northampton County,873536.0,2024-12-31,215827.2764,0.6,129496.36584,86330.91056,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Central Lehigh County,Lehigh Valley - PA,Central Lehigh County,873536.0,2024-12-31,258154.0278,0.6,154892.41668,103261.61112000002,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Downtown Allentown,Lehigh Valley - PA,Downtown Allentown,873536.0,2024-12-31,205487.151,0.6,123292.29060000001,82194.8604,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - East Lehigh County,Lehigh Valley - PA,East Lehigh County,873536.0,2024-12-31,163932.6034,0.6,98359.56203999999,65573.04136,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Northwestern Lehigh County,Lehigh Valley - PA,Northwestern Lehigh County,873536.0,2024-12-31,260484.1391,0.6,156290.48346,104193.65564000001,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Outlying Northampton County,Lehigh Valley - PA,Outlying Northampton County,873536.0,2024-12-31,250143.6473,0.6,150086.18838,100057.45892,0.0404,0.03,0.07039999999999999
Lehigh Valley - PA USA - Southeastern Northampton County,Lehigh Valley - PA,Southeastern Northampton County,873536.0,2024-12-31,182144.889,0.6,109286.9334,72857.9556,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Downtown Lexington,Lexington - KY,Downtown Lexington,526768.0,2024-12-31,105474.8483,0.6,63284.90897999999,42189.939320000005,0.0404,0.03,0.07039999999999999
Lexington - KY USA - East Fayette County,Lexington - KY,East Fayette County,526768.0,2024-12-31,147531.8813,0.6,88519.12878,59012.75252000001,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Jessamine County,Lexington - KY,Jessamine County,526768.0,2024-12-31,162984.8958,0.6,97790.93748,65193.958320000005,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Northeast Fayette County,Lexington - KY,Northeast Fayette County,526768.0,2024-12-31,180704.3075,0.6,108422.5845,72281.723,0.0404,0.03,0.07039999999999999
Lexington - KY USA - South Fayette County,Lexington - KY,South Fayette County,526768.0,2024-12-31,140205.7076,0.6,84123.42455999998,56082.28304,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Southeast Fayette County,Lexington - KY,Southeast Fayette County,526768.0,2024-12-31,154148.2682,0.6,92488.96091999998,61659.30728,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Southeast Lexington,Lexington - KY,Southeast Lexington,526768.0,2024-12-31,160409.3287,0.6,96245.59722,64163.73148000001,0.0404,0.03,0.07039999999999999
Lexington - KY USA - Southwest Fayette County,Lexington - KY,Southwest Fayette County,526768.0,2024-12-31,141781.7336,0.6,85069.04016,56712.69344,0.0404,0.03,0.07039999999999999
Lincoln - NE USA - Downtown Lincoln,Lincoln - NE,Downtown Lincoln,351535.0,2024-12-31,151970.913,0.6,91182.5478,60788.3652,0.0404,0.03,0.07039999999999999
Lincoln - NE USA - North,Lincoln - NE,North,351535.0,2024-12-31,151398.6912,0.6,90839.21471999999,60559.476480000005,0.0404,0.03,0.07039999999999999
Lincoln - NE USA - Outlying Lancaster County,Lincoln - NE,Outlying Lancaster County,351535.0,2024-12-31,177086.7977,0.6,106252.07862,70834.71908,0.0404,0.03,0.07039999999999999
Lincoln - NE USA - South,Lincoln - NE,South,351535.0,2024-12-31,164540.363,0.6,98724.2178,65816.14520000001,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Central/East,Little Rock - AR,Central/East,767072.0,2024-12-31,120524.2929,0.6,72314.57574,48209.71716,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Conway,Little Rock - AR,Conway,767072.0,2024-12-31,103175.4796,0.6,61905.28776,41270.19184000001,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Lonoke County,Little Rock - AR,Lonoke County,767072.0,2024-12-31,205241.3236,0.6,123144.79415999999,82096.52944000001,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Maumelle,Little Rock - AR,Maumelle,767072.0,2024-12-31,107255.0141,0.6,64353.00846,42902.00564,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Midtown/Hillcrest,Little Rock - AR,Midtown/Hillcrest,767072.0,2024-12-31,137460.8638,0.6,82476.51827999999,54984.34552,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - North Little Rock,Little Rock - AR,North Little Rock,767072.0,2024-12-31,134824.4916,0.6,80894.69496,53929.79664000001,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - Southwest/University,Little Rock - AR,Southwest/University,767072.0,2024-12-31,108637.7423,0.6,65182.645379999994,43455.09692,0.0404,0.03,0.07039999999999999
Little Rock - AR USA - West Little Rock,Little Rock - AR,West Little Rock,767072.0,2024-12-31,154035.4296,0.6,92421.25776000001,61614.17184,0.0404,0.03,0.07039999999999999
Logan - UT USA - Cache County,Logan - UT,Cache County,159422.0,2024-12-31,158437.1073,0.6,95062.26438000001,63374.84292,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Central Nassau,Long Island - NY,Central Nassau,2906129.0,2024-12-31,607974.6128,0.6,364784.76768,243189.84512,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Central Suffolk,Long Island - NY,Central Suffolk,2906129.0,2024-12-31,438766.1563,0.6,263259.69378,175506.46252,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Eastern Nassau,Long Island - NY,Eastern Nassau,2906129.0,2024-12-31,507852.9417,0.6,304711.76502,203141.17668000003,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Eastern Suffolk,Long Island - NY,Eastern Suffolk,2906129.0,2024-12-31,393944.2391,0.6,236366.54346,157577.69564000002,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Northern Nassau,Long Island - NY,Northern Nassau,2906129.0,2024-12-31,487473.8779,0.6,292484.32674,194989.55116000003,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Southwestern Nassau,Long Island - NY,Southwestern Nassau,2906129.0,2024-12-31,508286.4226,0.6,304971.85355999996,203314.56904,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Southwestern Suffolk,Long Island - NY,Southwestern Suffolk,2906129.0,2024-12-31,598295.8158,0.6,358977.48948,239318.32632,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Western Nassau,Long Island - NY,Western Nassau,2906129.0,2024-12-31,573590.7401,0.6,344154.44406,229436.29604000004,0.0404,0.03,0.07039999999999999
Long Island - NY USA - Western Suffolk,Long Island - NY,Western Suffolk,2906129.0,2024-12-31,396998.4534,0.6,238199.07204,158799.38136,0.0404,0.03,0.07039999999999999
Longview - WA USA - Kelso,Longview - WA,Kelso,113687.0,2024-12-31,254911.0408,0.6,152946.62448,101964.41632,0.0404,0.03,0.07039999999999999
Los Angeles - CA USA - Antelope Valley,Los Angeles - CA,Antelope Valley,9686442.0,2024-12-31,420697.9,0.6,252418.74,168279.16000000003,0.0404,0.03,0.07039999999999999
